rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay,factorized_checkin_type,factorized_state,factorized_delay
519171.0,298535.0,mobile,ended,-17.0,,,0- No delay,0,0,0
546357.0,270091.0,mobile,ended,-4.0,,,0- No delay,0,0,0
518841.0,340616.0,connect,ended,-344.0,,,0- No delay,1,0,0
550194.0,405179.0,mobile,ended,-33.0,,,0- No delay,0,0,0
546187.0,373700.0,mobile,ended,-87.0,,,0- No delay,0,0,0
550241.0,380479.0,mobile,ended,-99.0,,,0- No delay,0,0,0
550285.0,372115.0,mobile,ended,-31.0,,,0- No delay,0,0,0
545916.0,307364.0,connect,ended,-77.0,545822.0,30.0,0- No delay,1,0,0
545915.0,356695.0,mobile,ended,-39.0,,,0- No delay,0,0,0
545901.0,358283.0,mobile,ended,-56.0,,,0- No delay,0,0,0
517256.0,401460.0,mobile,ended,-2.0,,,0- No delay,0,0,0
545750.0,393968.0,connect,ended,-11.0,548306.0,600.0,0- No delay,1,0,0
514626.0,386981.0,mobile,ended,-5.0,,,0- No delay,0,0,0
550573.0,270141.0,mobile,ended,-80.0,,,0- No delay,0,0,0
550755.0,246829.0,mobile,ended,-35.0,,,0- No delay,0,0,0
550941.0,402993.0,mobile,ended,-233.0,,,0- No delay,0,0,0
510250.0,317024.0,connect,ended,-98.0,555935.0,270.0,0- No delay,1,0,0
507280.0,258671.0,mobile,ended,-3.0,,,0- No delay,0,0,0
545322.0,356106.0,connect,ended,-55.0,,,0- No delay,1,0,0
551193.0,296021.0,connect,ended,-122.0,,,0- No delay,1,0,0
547050.0,348294.0,connect,ended,-38.0,,,0- No delay,1,0,0
520824.0,396532.0,mobile,ended,-365.0,536007.0,90.0,0- No delay,0,0,0
547422.0,312118.0,mobile,ended,-59.0,,,0- No delay,0,0,0
528254.0,380813.0,mobile,ended,-11.0,,,0- No delay,0,0,0
527872.0,270949.0,mobile,ended,-177.0,,,0- No delay,0,0,0
549039.0,222072.0,mobile,ended,-109.0,,,0- No delay,0,0,0
549007.0,352730.0,mobile,ended,-365.0,,,0- No delay,0,0,0
548993.0,214091.0,mobile,ended,-43.0,,,0- No delay,0,0,0
548851.0,390467.0,connect,ended,-16.0,,,0- No delay,1,0,0
548769.0,269549.0,mobile,ended,-49.0,,,0- No delay,0,0,0
548506.0,360520.0,mobile,ended,-23.0,,,0- No delay,0,0,0
527797.0,367632.0,connect,ended,-126.0,,,0- No delay,1,0,0
548678.0,317652.0,connect,ended,-281.0,,,0- No delay,1,0,0
546954.0,350705.0,mobile,ended,-47.0,548000.0,90.0,0- No delay,0,0,0
548855.0,316042.0,connect,ended,-10.0,,,0- No delay,1,0,0
551337.0,314456.0,connect,ended,-37.0,556481.0,480.0,0- No delay,1,0,0
551412.0,281116.0,mobile,ended,-14.0,,,0- No delay,0,0,0
548110.0,379908.0,mobile,ended,-52.0,542260.0,720.0,0- No delay,0,0,0
549114.0,412219.0,mobile,ended,-12.0,,,0- No delay,0,0,0
524215.0,349275.0,mobile,ended,-65.0,,,0- No delay,0,0,0
523148.0,373988.0,mobile,ended,-125.0,,,0- No delay,0,0,0
545150.0,394928.0,connect,ended,-95.0,,,0- No delay,1,0,0
545317.0,258671.0,mobile,ended,-19.0,,,0- No delay,0,0,0
549548.0,366199.0,connect,ended,-30.0,,,0- No delay,1,0,0
547765.0,362199.0,connect,ended,-45.0,,,0- No delay,1,0,0
549585.0,290567.0,mobile,ended,-592.0,,,0- No delay,0,0,0
526953.0,340333.0,connect,ended,-111.0,537953.0,300.0,0- No delay,1,0,0
547709.0,401870.0,connect,ended,-518.0,,,0- No delay,1,0,0
554177.0,186958.0,mobile,ended,-40.0,,,0- No delay,0,0,0
560888.0,393083.0,mobile,ended,-14.0,,,0- No delay,0,0,0
567940.0,362433.0,connect,ended,-8.0,,,0- No delay,1,0,0
568102.0,383720.0,connect,ended,-7.0,,,0- No delay,1,0,0
560579.0,320977.0,mobile,ended,-143.0,,,0- No delay,0,0,0
539594.0,402562.0,connect,ended,-14.0,,,0- No delay,1,0,0
560453.0,289496.0,connect,ended,-470.0,,,0- No delay,1,0,0
560388.0,393549.0,mobile,ended,-79.0,,,0- No delay,0,0,0
541879.0,410316.0,mobile,ended,-31.0,,,0- No delay,0,0,0
560100.0,363918.0,mobile,ended,-45.0,,,0- No delay,0,0,0
541858.0,378407.0,mobile,ended,-91.0,,,0- No delay,0,0,0
539983.0,264348.0,mobile,ended,-11.0,,,0- No delay,0,0,0
541723.0,291768.0,mobile,ended,-187.0,,,0- No delay,0,0,0
541036.0,325915.0,mobile,ended,-91.0,,,0- No delay,0,0,0
544962.0,344867.0,mobile,ended,-306.0,,,0- No delay,0,0,0
540896.0,330013.0,mobile,ended,-173.0,,,0- No delay,0,0,0
559829.0,173712.0,mobile,ended,-85.0,,,0- No delay,0,0,0
559735.0,380662.0,mobile,ended,-77.0,,,0- No delay,0,0,0
541073.0,246486.0,mobile,ended,-102.0,,,0- No delay,0,0,0
559594.0,291932.0,connect,ended,-408.0,556581.0,150.0,0- No delay,1,0,0
545344.0,377119.0,mobile,ended,-8.0,,,0- No delay,0,0,0
559313.0,265239.0,connect,ended,-48.0,,,0- No delay,1,0,0
540488.0,393746.0,mobile,ended,-20.0,,,0- No delay,0,0,0
541363.0,381123.0,mobile,ended,-46.0,540040.0,120.0,0- No delay,0,0,0
560987.0,334190.0,connect,ended,-42.0,,,0- No delay,1,0,0
541983.0,374676.0,mobile,ended,-5.0,,,0- No delay,0,0,0
550284.0,402911.0,mobile,ended,-49.0,,,0- No delay,0,0,0
543598.0,375421.0,connect,ended,-5.0,,,0- No delay,1,0,0
563044.0,203595.0,mobile,ended,-15.0,,,0- No delay,0,0,0
562949.0,394380.0,mobile,ended,-39.0,,,0- No delay,0,0,0
542975.0,251312.0,mobile,ended,-5.0,,,0- No delay,0,0,0
550484.0,225795.0,connect,ended,-25.0,,,0- No delay,1,0,0
542843.0,255757.0,connect,ended,-231.0,,,0- No delay,1,0,0
562527.0,402528.0,connect,ended,-203.0,,,0- No delay,1,0,0
562478.0,278702.0,mobile,ended,-88.0,,,0- No delay,0,0,0
562254.0,376901.0,connect,ended,-6.0,,,0- No delay,1,0,0
550628.0,341710.0,mobile,ended,-84.0,,,0- No delay,0,0,0
562220.0,363386.0,mobile,ended,-121.0,,,0- No delay,0,0,0
544126.0,402194.0,mobile,ended,-29.0,514673.0,570.0,0- No delay,0,0,0
550818.0,329496.0,mobile,ended,-10.0,,,0- No delay,0,0,0
561880.0,386934.0,mobile,ended,-29.0,,,0- No delay,0,0,0
542811.0,373889.0,mobile,ended,-32.0,,,0- No delay,0,0,0
542810.0,390729.0,mobile,ended,-121.0,540933.0,0.0,0- No delay,0,0,0
551177.0,375421.0,connect,ended,-15.0,,,0- No delay,1,0,0
566864.0,286234.0,mobile,ended,-101.0,,,0- No delay,0,0,0
567827.0,275364.0,connect,ended,-6.0,,,0- No delay,1,0,0
567852.0,227087.0,mobile,ended,-57.0,,,0- No delay,0,0,0
561246.0,188274.0,mobile,ended,-49.0,,,0- No delay,0,0,0
542495.0,319365.0,mobile,ended,-59.0,,,0- No delay,0,0,0
567902.0,322848.0,mobile,ended,-383.0,,,0- No delay,0,0,0
541419.0,232763.0,connect,ended,-79.0,,,0- No delay,1,0,0
558774.0,391334.0,mobile,ended,-140.0,,,0- No delay,0,0,0
558769.0,401399.0,mobile,ended,-26.0,,,0- No delay,0,0,0
543535.0,371572.0,connect,ended,-312.0,548202.0,390.0,0- No delay,1,0,0
556280.0,289901.0,connect,ended,-85.0,,,0- No delay,1,0,0
539781.0,365266.0,connect,ended,-54.0,,,0- No delay,1,0,0
556116.0,383997.0,mobile,ended,-99.0,,,0- No delay,0,0,0
546872.0,284132.0,mobile,ended,-103.0,,,0- No delay,0,0,0
546999.0,340014.0,connect,ended,-51.0,,,0- No delay,1,0,0
543609.0,342645.0,connect,ended,-56.0,,,0- No delay,1,0,0
543805.0,334190.0,connect,ended,-130.0,543980.0,0.0,0- No delay,1,0,0
539588.0,392368.0,connect,ended,-226.0,544319.0,60.0,0- No delay,1,0,0
539472.0,300102.0,mobile,ended,-150.0,,,0- No delay,0,0,0
547137.0,366329.0,mobile,ended,-1.0,,,0- No delay,0,0,0
547163.0,311707.0,connect,ended,-8.0,,,0- No delay,1,0,0
544891.0,392368.0,connect,ended,-133.0,546533.0,30.0,0- No delay,1,0,0
558241.0,308906.0,mobile,ended,-247.0,,,0- No delay,0,0,0
558145.0,385006.0,connect,ended,-89.0,,,0- No delay,1,0,0
558068.0,357530.0,connect,ended,-81.0,,,0- No delay,1,0,0
545284.0,395187.0,mobile,ended,-25.0,,,0- No delay,0,0,0
547359.0,298429.0,connect,ended,-167.0,,,0- No delay,1,0,0
538969.0,391379.0,connect,ended,-154.0,,,0- No delay,1,0,0
546079.0,216576.0,connect,ended,-12.0,,,0- No delay,1,0,0
557820.0,384888.0,mobile,ended,-285.0,,,0- No delay,0,0,0
546580.0,377189.0,mobile,ended,-168.0,,,0- No delay,0,0,0
546815.0,272590.0,connect,ended,-7.0,,,0- No delay,1,0,0
546619.0,373272.0,mobile,ended,-117.0,,,0- No delay,0,0,0
556686.0,291355.0,mobile,ended,-117.0,,,0- No delay,0,0,0
556825.0,404130.0,connect,ended,-7.0,551494.0,720.0,0- No delay,1,0,0
539845.0,302636.0,mobile,ended,-232.0,,,0- No delay,0,0,0
558722.0,277669.0,mobile,ended,-16.0,,,0- No delay,0,0,0
541570.0,358567.0,connect,ended,-112.0,550224.0,720.0,0- No delay,1,0,0
541715.0,208090.0,mobile,ended,-20.0,,,0- No delay,0,0,0
541726.0,343195.0,mobile,ended,-1.0,,,0- No delay,0,0,0
541891.0,348178.0,mobile,ended,-12.0,,,0- No delay,0,0,0
541914.0,324641.0,mobile,ended,-100.0,,,0- No delay,0,0,0
542010.0,241021.0,connect,ended,-13.0,,,0- No delay,1,0,0
542045.0,241452.0,mobile,ended,-287.0,,,0- No delay,0,0,0
558206.0,401871.0,connect,ended,-77.0,,,0- No delay,1,0,0
558193.0,369247.0,mobile,ended,-414.0,,,0- No delay,0,0,0
545999.0,387810.0,connect,ended,-53.0,,,0- No delay,1,0,0
550076.0,220877.0,connect,ended,-17.0,,,0- No delay,1,0,0
557958.0,407524.0,mobile,ended,-62.0,,,0- No delay,0,0,0
557805.0,373024.0,mobile,ended,-126.0,,,0- No delay,0,0,0
557710.0,360981.0,mobile,ended,-23.0,,,0- No delay,0,0,0
539994.0,262187.0,mobile,ended,-30.0,,,0- No delay,0,0,0
542870.0,409516.0,mobile,ended,-38.0,,,0- No delay,0,0,0
557427.0,403563.0,connect,ended,-98.0,,,0- No delay,1,0,0
557291.0,407397.0,mobile,ended,-29.0,,,0- No delay,0,0,0
557264.0,371214.0,connect,ended,-2.0,,,0- No delay,1,0,0
543159.0,373902.0,mobile,ended,-506.0,,,0- No delay,0,0,0
557039.0,341505.0,mobile,ended,-26.0,,,0- No delay,0,0,0
546454.0,347380.0,mobile,ended,-125.0,,,0- No delay,0,0,0
543506.0,350769.0,mobile,ended,-176.0,,,0- No delay,0,0,0
557914.0,256528.0,mobile,ended,-531.0,,,0- No delay,0,0,0
543511.0,200799.0,mobile,ended,-4.0,,,0- No delay,0,0,0
550024.0,380478.0,mobile,ended,-44.0,,,0- No delay,0,0,0
543179.0,410645.0,mobile,ended,-142.0,,,0- No delay,0,0,0
557984.0,291982.0,mobile,ended,-839.0,,,0- No delay,0,0,0
561219.0,295860.0,mobile,ended,-5.0,574786.0,60.0,0- No delay,0,0,0
561159.0,402803.0,mobile,ended,-839.0,,,0- No delay,0,0,0
561148.0,404434.0,mobile,ended,-11.0,,,0- No delay,0,0,0
557967.0,403526.0,mobile,ended,-114.0,,,0- No delay,0,0,0
540382.0,310444.0,connect,ended,-120.0,533896.0,210.0,0- No delay,1,0,0
557826.0,406104.0,mobile,ended,-43.0,,,0- No delay,0,0,0
557772.0,392368.0,connect,ended,-61.0,,,0- No delay,1,0,0
557611.0,333442.0,connect,ended,-8.0,,,0- No delay,1,0,0
560395.0,316817.0,mobile,ended,-51.0,,,0- No delay,0,0,0
560282.0,413068.0,mobile,ended,-29.0,,,0- No delay,0,0,0
565241.0,408620.0,connect,ended,-50.0,,,0- No delay,1,0,0
559867.0,385628.0,connect,ended,-228.0,,,0- No delay,1,0,0
565345.0,415629.0,mobile,ended,-54.0,,,0- No delay,0,0,0
559612.0,290851.0,mobile,ended,-414.0,,,0- No delay,0,0,0
565437.0,211938.0,mobile,ended,-7.0,,,0- No delay,0,0,0
541577.0,374360.0,connect,ended,-797.0,,,0- No delay,1,0,0
566310.0,407199.0,mobile,ended,-835.0,,,0- No delay,0,0,0
557330.0,360902.0,mobile,ended,-119.0,,,0- No delay,0,0,0
541749.0,281915.0,mobile,ended,-86.0,,,0- No delay,0,0,0
566344.0,176220.0,connect,ended,-86.0,561304.0,330.0,0- No delay,1,0,0
559286.0,161747.0,mobile,ended,-4.0,,,0- No delay,0,0,0
541845.0,346697.0,mobile,ended,-76.0,,,0- No delay,0,0,0
561412.0,349411.0,mobile,ended,-95.0,,,0- No delay,0,0,0
558067.0,405858.0,mobile,ended,-40.0,,,0- No delay,0,0,0
558242.0,358054.0,mobile,ended,-136.0,,,0- No delay,0,0,0
539885.0,353370.0,mobile,ended,-216.0,,,0- No delay,0,0,0
553043.0,412531.0,mobile,ended,-9.0,,,0- No delay,0,0,0
553053.0,203906.0,mobile,ended,-669.0,,,0- No delay,0,0,0
553662.0,331714.0,mobile,ended,-148.0,,,0- No delay,0,0,0
561127.0,375086.0,mobile,ended,-8.0,,,0- No delay,0,0,0
553958.0,404871.0,mobile,ended,-79.0,,,0- No delay,0,0,0
560938.0,407636.0,connect,ended,-50.0,555004.0,660.0,0- No delay,1,0,0
559303.0,322765.0,mobile,ended,-1.0,,,0- No delay,0,0,0
560750.0,160062.0,mobile,ended,-13.0,,,0- No delay,0,0,0
554404.0,306601.0,mobile,ended,-41.0,,,0- No delay,0,0,0
554582.0,408418.0,mobile,ended,-63.0,,,0- No delay,0,0,0
541869.0,398770.0,mobile,ended,-55.0,,,0- No delay,0,0,0
562870.0,387723.0,connect,ended,-2.0,,,0- No delay,1,0,0
562814.0,383764.0,mobile,ended,-684.0,,,0- No delay,0,0,0
558979.0,407070.0,mobile,ended,-128.0,,,0- No delay,0,0,0
539340.0,230201.0,connect,ended,-18.0,,,0- No delay,1,0,0
558935.0,334469.0,mobile,ended,-32.0,,,0- No delay,0,0,0
562336.0,399528.0,connect,ended,-384.0,,,0- No delay,1,0,0
562329.0,367361.0,connect,ended,-107.0,,,0- No delay,1,0,0
539489.0,377461.0,mobile,ended,-6.0,,,0- No delay,0,0,0
539645.0,381499.0,connect,ended,-228.0,,,0- No delay,1,0,0
544572.0,371828.0,mobile,ended,-129.0,,,0- No delay,0,0,0
539842.0,353999.0,mobile,ended,-15.0,,,0- No delay,0,0,0
558752.0,390611.0,connect,ended,-10.0,,,0- No delay,1,0,0
548455.0,372109.0,mobile,ended,-71.0,,,0- No delay,0,0,0
547067.0,367618.0,mobile,ended,-4.0,,,0- No delay,0,0,0
557064.0,387842.0,mobile,ended,-56.0,,,0- No delay,0,0,0
566831.0,384942.0,mobile,ended,-464.0,518025.0,720.0,0- No delay,0,0,0
557404.0,181625.0,connect,ended,-352.0,554077.0,120.0,0- No delay,1,0,0
543374.0,159536.0,mobile,ended,-78.0,,,0- No delay,0,0,0
548371.0,229411.0,mobile,ended,-43.0,539104.0,270.0,0- No delay,0,0,0
543241.0,356260.0,mobile,ended,-19.0,,,0- No delay,0,0,0
548540.0,299063.0,connect,ended,-147.0,549939.0,150.0,0- No delay,1,0,0
548579.0,215286.0,mobile,ended,-407.0,,,0- No delay,0,0,0
548736.0,311265.0,mobile,ended,-66.0,,,0- No delay,0,0,0
543278.0,356758.0,mobile,ended,-46.0,,,0- No delay,0,0,0
549034.0,352015.0,connect,ended,-4.0,,,0- No delay,1,0,0
549040.0,299959.0,mobile,ended,-17.0,,,0- No delay,0,0,0
543366.0,390352.0,mobile,ended,-227.0,,,0- No delay,0,0,0
543379.0,406126.0,connect,ended,-11.0,,,0- No delay,1,0,0
543207.0,277464.0,mobile,ended,-91.0,,,0- No delay,0,0,0
556605.0,187740.0,mobile,ended,-15.0,,,0- No delay,0,0,0
556569.0,390039.0,mobile,ended,-51.0,,,0- No delay,0,0,0
549373.0,360299.0,connect,ended,-144.0,,,0- No delay,1,0,0
556490.0,397188.0,mobile,ended,-3.0,,,0- No delay,0,0,0
563661.0,338584.0,connect,ended,-38.0,567637.0,630.0,0- No delay,1,0,0
549488.0,355023.0,connect,ended,-131.0,,,0- No delay,1,0,0
549668.0,353274.0,mobile,ended,-50.0,,,0- No delay,0,0,0
549767.0,323762.0,mobile,ended,-222.0,,,0- No delay,0,0,0
563337.0,395483.0,mobile,ended,-274.0,,,0- No delay,0,0,0
563322.0,360935.0,mobile,ended,-115.0,,,0- No delay,0,0,0
557416.0,380662.0,mobile,ended,-71.0,,,0- No delay,0,0,0
543099.0,395204.0,connect,ended,-20.0,,,0- No delay,1,0,0
557425.0,311923.0,connect,ended,-104.0,,,0- No delay,1,0,0
548121.0,225795.0,connect,ended,-767.0,,,0- No delay,1,0,0
542163.0,338243.0,connect,ended,-18.0,534021.0,90.0,0- No delay,1,0,0
558859.0,394002.0,mobile,ended,-54.0,,,0- No delay,0,0,0
547405.0,306450.0,connect,ended,-120.0,,,0- No delay,1,0,0
547414.0,314642.0,mobile,ended,-237.0,,,0- No delay,0,0,0
558695.0,317683.0,mobile,ended,-115.0,,,0- No delay,0,0,0
542280.0,358565.0,mobile,ended,-62.0,,,0- No delay,0,0,0
558631.0,390596.0,mobile,ended,-58.0,,,0- No delay,0,0,0
558612.0,396741.0,mobile,ended,-3.0,,,0- No delay,0,0,0
558605.0,366764.0,mobile,ended,-6.0,,,0- No delay,0,0,0
542364.0,338584.0,connect,ended,-38.0,,,0- No delay,1,0,0
551076.0,306742.0,mobile,ended,-50.0,,,0- No delay,0,0,0
558174.0,383462.0,connect,ended,-1.0,,,0- No delay,1,0,0
558058.0,402505.0,mobile,ended,-51.0,,,0- No delay,0,0,0
557931.0,368506.0,mobile,ended,-23.0,,,0- No delay,0,0,0
557887.0,375572.0,mobile,ended,-5.0,,,0- No delay,0,0,0
542542.0,373436.0,mobile,ended,-9.0,,,0- No delay,0,0,0
557848.0,275062.0,connect,ended,-3.0,,,0- No delay,1,0,0
542837.0,406062.0,connect,ended,-43.0,,,0- No delay,1,0,0
542859.0,368792.0,mobile,ended,-30.0,,,0- No delay,0,0,0
557661.0,338243.0,connect,ended,-626.0,,,0- No delay,1,0,0
542902.0,281730.0,mobile,ended,-147.0,,,0- No delay,0,0,0
557631.0,398586.0,connect,ended,-38.0,,,0- No delay,1,0,0
542926.0,396812.0,mobile,ended,-92.0,,,0- No delay,0,0,0
547636.0,390068.0,connect,ended,-130.0,,,0- No delay,1,0,0
512858.0,371933.0,mobile,ended,-201.0,,,0- No delay,0,0,0
538369.0,374214.0,mobile,ended,-30.0,,,0- No delay,0,0,0
557517.0,413643.0,mobile,ended,-215.0,,,0- No delay,0,0,0
564974.0,392256.0,mobile,ended,-113.0,,,0- No delay,0,0,0
532634.0,402083.0,connect,ended,-275.0,,,0- No delay,1,0,0
551925.0,336629.0,mobile,ended,-21.0,550453.0,0.0,0- No delay,0,0,0
564556.0,322016.0,connect,ended,-18.0,,,0- No delay,1,0,0
542175.0,402643.0,mobile,ended,-29.0,,,0- No delay,0,0,0
542252.0,353425.0,connect,ended,-153.0,547277.0,210.0,0- No delay,1,0,0
533224.0,408023.0,mobile,ended,-13.0,,,0- No delay,0,0,0
542514.0,385627.0,connect,ended,-150.0,,,0- No delay,1,0,0
551340.0,384193.0,connect,ended,-124.0,,,0- No delay,1,0,0
542628.0,302993.0,mobile,ended,-14.0,,,0- No delay,0,0,0
564348.0,414948.0,mobile,ended,-2.0,,,0- No delay,0,0,0
551117.0,180687.0,mobile,ended,-91.0,,,0- No delay,0,0,0
543394.0,305525.0,connect,ended,-12.0,537439.0,720.0,0- No delay,1,0,0
551099.0,216576.0,connect,ended,-85.0,,,0- No delay,1,0,0
533802.0,373893.0,connect,ended,-286.0,558560.0,0.0,0- No delay,1,0,0
564215.0,382444.0,mobile,ended,-76.0,,,0- No delay,0,0,0
535324.0,292303.0,mobile,ended,-111.0,,,0- No delay,0,0,0
535493.0,349218.0,mobile,ended,-131.0,,,0- No delay,0,0,0
542967.0,364882.0,connect,ended,-15.0,,,0- No delay,1,0,0
530474.0,404104.0,mobile,ended,-147.0,,,0- No delay,0,0,0
543390.0,223615.0,mobile,ended,-45.0,532833.0,0.0,0- No delay,0,0,0
550305.0,293464.0,mobile,ended,-60.0,,,0- No delay,0,0,0
535684.0,282338.0,mobile,ended,-28.0,,,0- No delay,0,0,0
565100.0,374741.0,connect,ended,-71.0,566177.0,0.0,0- No delay,1,0,0
543717.0,402078.0,mobile,ended,-7.0,537304.0,240.0,0- No delay,0,0,0
552005.0,341431.0,mobile,ended,-88.0,,,0- No delay,0,0,0
541398.0,298117.0,connect,ended,-197.0,538630.0,150.0,0- No delay,1,0,0
565556.0,279764.0,mobile,ended,-158.0,,,0- No delay,0,0,0
534864.0,408444.0,mobile,ended,-32.0,,,0- No delay,0,0,0
534854.0,383144.0,connect,ended,-44.0,,,0- No delay,1,0,0
546981.0,388438.0,mobile,ended,-51.0,,,0- No delay,0,0,0
565544.0,368724.0,mobile,ended,-22.0,,,0- No delay,0,0,0
534025.0,391338.0,mobile,ended,-2.0,,,0- No delay,0,0,0
547231.0,374746.0,mobile,ended,-1.0,,,0- No delay,0,0,0
553781.0,360880.0,mobile,ended,-1.0,,,0- No delay,0,0,0
530921.0,361502.0,mobile,ended,-52.0,,,0- No delay,0,0,0
565293.0,377847.0,mobile,ended,-75.0,,,0- No delay,0,0,0
547287.0,357875.0,mobile,ended,-84.0,,,0- No delay,0,0,0
530995.0,337208.0,mobile,ended,-271.0,,,0- No delay,0,0,0
547535.0,382854.0,mobile,ended,-108.0,,,0- No delay,0,0,0
553237.0,383225.0,mobile,ended,-50.0,,,0- No delay,0,0,0
553143.0,393628.0,mobile,ended,-68.0,,,0- No delay,0,0,0
552982.0,348125.0,mobile,ended,-71.0,,,0- No delay,0,0,0
531673.0,296145.0,mobile,ended,-6.0,,,0- No delay,0,0,0
547609.0,407411.0,mobile,ended,-2.0,,,0- No delay,0,0,0
531885.0,392490.0,mobile,ended,-14.0,,,0- No delay,0,0,0
547830.0,365575.0,mobile,ended,-81.0,,,0- No delay,0,0,0
547879.0,370949.0,mobile,ended,-22.0,,,0- No delay,0,0,0
541380.0,408874.0,mobile,ended,-20.0,,,0- No delay,0,0,0
552303.0,354138.0,mobile,ended,-11.0,566927.0,570.0,0- No delay,0,0,0
541616.0,282338.0,mobile,ended,-9.0,,,0- No delay,0,0,0
529634.0,251312.0,mobile,ended,-190.0,,,0- No delay,0,0,0
550007.0,390702.0,connect,ended,-44.0,,,0- No delay,1,0,0
544070.0,401870.0,connect,ended,-5.0,,,0- No delay,1,0,0
526733.0,192179.0,connect,ended,-94.0,541656.0,720.0,0- No delay,1,0,0
536591.0,346383.0,mobile,ended,-119.0,,,0- No delay,0,0,0
546308.0,364236.0,mobile,ended,-1.0,,,0- No delay,0,0,0
555453.0,344993.0,mobile,ended,-7.0,,,0- No delay,0,0,0
546404.0,384193.0,connect,ended,-82.0,,,0- No delay,1,0,0
555304.0,268787.0,mobile,ended,-15.0,,,0- No delay,0,0,0
524299.0,337266.0,connect,ended,-12.0,,,0- No delay,1,0,0
546439.0,397569.0,connect,ended,-95.0,,,0- No delay,1,0,0
523594.0,277669.0,mobile,ended,-56.0,,,0- No delay,0,0,0
523101.0,402882.0,mobile,ended,-92.0,,,0- No delay,0,0,0
554995.0,305816.0,connect,ended,-206.0,,,0- No delay,1,0,0
521743.0,315563.0,mobile,ended,-1.0,,,0- No delay,0,0,0
547307.0,159533.0,connect,ended,-6.0,,,0- No delay,1,0,0
554976.0,410779.0,mobile,ended,-43.0,,,0- No delay,0,0,0
554905.0,314687.0,mobile,ended,-28.0,552745.0,60.0,0- No delay,0,0,0
554638.0,343596.0,mobile,ended,-15.0,,,0- No delay,0,0,0
554555.0,390541.0,mobile,ended,-17.0,,,0- No delay,0,0,0
537375.0,336349.0,connect,ended,-227.0,,,0- No delay,1,0,0
521688.0,263307.0,mobile,ended,-59.0,,,0- No delay,0,0,0
537602.0,400064.0,mobile,ended,-11.0,,,0- No delay,0,0,0
554183.0,362187.0,connect,ended,-426.0,556500.0,180.0,0- No delay,1,0,0
546003.0,226932.0,mobile,ended,-24.0,,,0- No delay,0,0,0
526848.0,366983.0,connect,ended,-405.0,,,0- No delay,1,0,0
545800.0,180804.0,mobile,ended,-164.0,,,0- No delay,0,0,0
556109.0,385303.0,connect,ended,-13.0,,,0- No delay,1,0,0
529022.0,407229.0,mobile,ended,-5.0,,,0- No delay,0,0,0
528769.0,390078.0,mobile,ended,-27.0,,,0- No delay,0,0,0
549750.0,341441.0,mobile,ended,-127.0,,,0- No delay,0,0,0
535974.0,343956.0,mobile,ended,-38.0,,,0- No delay,0,0,0
549628.0,401387.0,mobile,ended,-30.0,,,0- No delay,0,0,0
544385.0,310576.0,connect,ended,-272.0,,,0- No delay,1,0,0
544412.0,186291.0,mobile,ended,-29.0,,,0- No delay,0,0,0
549481.0,227104.0,mobile,ended,-203.0,,,0- No delay,0,0,0
544542.0,334355.0,mobile,ended,-3.0,,,0- No delay,0,0,0
548997.0,406413.0,mobile,ended,-57.0,,,0- No delay,0,0,0
548994.0,285425.0,mobile,ended,-56.0,,,0- No delay,0,0,0
534918.0,360880.0,mobile,ended,-27.0,,,0- No delay,0,0,0
528705.0,361232.0,mobile,ended,-12.0,,,0- No delay,0,0,0
544742.0,365926.0,connect,ended,-36.0,551678.0,570.0,0- No delay,1,0,0
544897.0,246147.0,mobile,ended,-546.0,,,0- No delay,0,0,0
548644.0,351787.0,mobile,ended,-20.0,,,0- No delay,0,0,0
545328.0,392847.0,connect,ended,-6.0,,,0- No delay,1,0,0
536467.0,179947.0,mobile,ended,-201.0,,,0- No delay,0,0,0
548408.0,376086.0,mobile,ended,-58.0,,,0- No delay,0,0,0
545605.0,304230.0,mobile,ended,-341.0,,,0- No delay,0,0,0
548368.0,402566.0,mobile,ended,-48.0,,,0- No delay,0,0,0
556315.0,340014.0,connect,ended,-9.0,,,0- No delay,1,0,0
545647.0,335137.0,mobile,ended,-13.0,,,0- No delay,0,0,0
527354.0,324640.0,mobile,ended,-328.0,,,0- No delay,0,0,0
546907.0,270139.0,mobile,ended,-7.0,,,0- No delay,0,0,0
529871.0,372647.0,mobile,ended,-207.0,,,0- No delay,0,0,0
535083.0,384607.0,mobile,ended,-102.0,,,0- No delay,0,0,0
541923.0,404626.0,mobile,ended,-7.0,,,0- No delay,0,0,0
555623.0,366524.0,mobile,ended,-1.0,,,0- No delay,0,0,0
555597.0,387602.0,connect,ended,-13.0,,,0- No delay,1,0,0
541988.0,408666.0,mobile,ended,-36.0,,,0- No delay,0,0,0
