model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day,model_key_,fuel_,paint_color_,factorized_model_key,factorized_fuel,factorized_paint_color,factorized_car_type,factorized_private_parking_available,factorized_has_gps,factorized_has_air_conditioning,factorized_automatic_car,factorized_has_getaround_connect,factorized_has_speed_regulator,factorized_winter_tires,factorized_model_key_,factorized_fuel_,factorized_paint_color_
BMW,99369,135,diesel,silver,suv,True,True,True,True,True,True,True,132,BMW,diesel,silver,5,0,3,6,0,0,1,1,0,0,0,5,0,3
BMW,165288,120,diesel,black,suv,True,True,False,True,False,False,True,127,BMW,diesel,black,5,0,0,6,0,0,0,1,1,1,0,5,0,0
Toyota,220471,155,diesel,black,suv,True,True,True,True,True,True,True,146,Toyota,diesel,black,25,0,0,6,0,0,1,1,0,0,0,15,0,0
BMW,163236,135,diesel,blue,suv,False,True,True,True,False,True,True,126,BMW,diesel,blue,5,0,5,6,1,0,1,1,1,0,0,5,0,5
Nissan,114794,105,diesel,silver,suv,False,False,False,False,False,False,False,74,Nissan,diesel,silver,21,0,3,6,1,1,0,0,1,1,1,11,0,3
BMW,91380,135,diesel,silver,suv,False,False,False,False,False,False,False,125,BMW,diesel,silver,5,0,3,6,1,1,0,0,1,1,1,5,0,3
Mitsubishi,70592,230,diesel,blue,suv,True,True,True,True,True,False,True,198,Mitsubishi,diesel,blue,22,0,5,6,0,0,1,1,0,1,0,12,0,5
Nissan,165275,160,diesel,black,suv,True,False,False,True,True,False,True,120,Nissan,diesel,black,21,0,0,6,0,1,0,1,0,1,0,11,0,0
Mitsubishi,91235,155,diesel,grey,suv,True,True,False,True,False,False,True,155,Mitsubishi,diesel,grey,22,0,4,6,0,0,0,1,1,1,0,12,0,4
SEAT,90853,140,diesel,silver,suv,True,True,False,True,True,False,True,179,SEAT,diesel,silver,23,0,3,6,0,0,0,1,0,1,0,13,0,3
BMW,149057,110,diesel,green,suv,False,False,False,True,False,False,True,79,BMW,diesel,others,5,0,9,6,1,1,0,1,1,1,0,5,0,6
Nissan,75931,150,diesel,brown,suv,True,True,False,True,True,True,True,127,Nissan,diesel,brown,21,0,8,6,0,0,0,1,0,0,0,11,0,8
BMW,244321,110,diesel,black,suv,True,True,True,True,True,True,True,82,BMW,diesel,black,5,0,0,6,0,0,1,1,0,0,0,5,0,0
Mitsubishi,154036,230,diesel,black,suv,True,True,True,True,False,True,True,196,Mitsubishi,diesel,black,22,0,0,6,0,0,1,1,1,0,0,12,0,0
BMW,96062,135,diesel,blue,suv,True,True,True,False,False,False,True,132,BMW,diesel,blue,5,0,5,6,0,0,1,0,1,1,0,5,0,5
Nissan,43657,135,diesel,grey,suv,False,False,False,False,False,False,False,116,Nissan,diesel,grey,21,0,4,6,1,1,0,0,1,1,1,11,0,4
Subaru,128629,225,diesel,white,suv,True,True,True,True,False,True,True,190,Subaru,diesel,white,24,0,1,6,0,0,1,1,1,0,0,14,0,1
Mitsubishi,29556,190,diesel,grey,suv,False,True,True,True,True,False,True,189,Mitsubishi,diesel,grey,22,0,4,6,1,0,1,1,0,1,0,12,0,4
Nissan,175799,120,diesel,white,suv,True,True,False,False,False,False,True,112,Nissan,diesel,white,21,0,1,6,0,0,0,0,1,1,0,11,0,1
BMW,145047,230,diesel,blue,suv,True,True,True,True,True,True,True,149,BMW,diesel,blue,5,0,5,6,0,0,1,1,0,0,0,5,0,5
BMW,99278,100,diesel,brown,suv,True,True,False,False,True,False,True,128,BMW,diesel,brown,5,0,8,6,0,0,0,0,0,1,0,5,0,8
Nissan,168996,100,diesel,brown,suv,False,False,False,False,False,False,True,76,Nissan,diesel,brown,21,0,8,6,1,1,0,0,1,1,0,11,0,8
BMW,75616,110,diesel,black,suv,True,True,False,False,False,False,True,146,BMW,diesel,black,5,0,0,6,0,0,0,0,1,1,0,5,0,0
Mitsubishi,55366,190,diesel,grey,suv,True,True,False,True,True,False,True,185,Mitsubishi,diesel,grey,22,0,4,6,0,0,0,1,0,1,0,12,0,4
Nissan,194345,105,diesel,black,suv,True,False,False,True,False,False,True,113,Nissan,diesel,black,21,0,0,6,0,1,0,1,1,1,0,11,0,0
Mitsubishi,216727,225,diesel,brown,suv,True,True,True,True,True,False,True,142,Mitsubishi,diesel,brown,22,0,8,6,0,0,1,1,0,1,0,12,0,8
Nissan,88894,160,diesel,brown,suv,True,True,False,True,False,False,True,131,Nissan,diesel,brown,21,0,8,6,0,0,0,1,1,1,0,11,0,8
Mitsubishi,78211,190,diesel,black,suv,True,True,True,True,True,False,True,193,Mitsubishi,diesel,black,22,0,0,6,0,0,1,1,0,1,0,12,0,0
BMW,131694,140,diesel,white,suv,False,True,False,True,False,False,True,148,BMW,diesel,white,5,0,1,6,1,0,0,1,1,1,0,5,0,1
BMW,151971,110,diesel,black,suv,True,True,False,False,True,False,True,127,BMW,diesel,black,5,0,0,6,0,0,0,0,0,1,0,5,0,0
BMW,283612,110,diesel,black,suv,True,False,False,True,False,False,True,72,BMW,diesel,black,5,0,0,6,0,1,0,1,1,1,0,5,0,0
SEAT,136235,140,diesel,red,suv,True,True,False,True,False,True,True,179,SEAT,diesel,red,23,0,2,6,0,0,0,1,1,0,0,13,0,2
Nissan,110778,150,diesel,black,suv,True,True,False,True,True,True,False,114,Nissan,diesel,black,21,0,0,6,0,0,0,1,0,0,1,11,0,0
BMW,163203,135,diesel,brown,suv,True,True,False,True,False,False,True,120,BMW,diesel,brown,5,0,8,6,0,0,0,1,1,1,0,5,0,8
BMW,192167,100,diesel,silver,suv,True,True,True,False,False,False,True,117,BMW,diesel,silver,5,0,3,6,0,0,1,0,1,1,0,5,0,3
Subaru,134154,300,hybrid_petrol,black,suv,True,True,False,True,True,False,True,148,Subaru,others,black,24,2,0,6,0,0,0,1,0,1,0,14,2,0
Nissan,80489,135,diesel,grey,suv,True,True,False,False,False,False,False,128,Nissan,diesel,grey,21,0,4,6,0,0,0,0,1,1,1,11,0,4
BMW,176076,190,diesel,white,suv,True,True,False,True,True,True,True,160,BMW,diesel,white,5,0,1,6,0,0,0,1,0,0,0,5,0,1
BMW,163674,120,diesel,silver,suv,True,True,False,True,True,False,True,132,BMW,diesel,silver,5,0,3,6,0,0,0,1,0,1,0,5,0,3
Subaru,125660,180,diesel,white,suv,True,True,True,True,True,False,True,162,Subaru,diesel,white,24,0,1,6,0,0,1,1,0,1,0,14,0,1
BMW,113722,120,diesel,silver,suv,True,True,False,True,True,False,True,144,BMW,diesel,silver,5,0,3,6,0,0,0,1,0,1,0,5,0,3
BMW,72592,135,diesel,black,suv,False,False,False,False,False,False,False,156,BMW,diesel,black,5,0,0,6,1,1,0,0,1,1,1,5,0,0
Mitsubishi,152688,230,diesel,black,suv,True,True,False,True,False,False,True,203,Mitsubishi,diesel,black,22,0,0,6,0,0,0,1,1,1,0,12,0,0
BMW,163747,190,diesel,black,suv,True,True,True,True,False,False,True,150,BMW,diesel,black,5,0,0,6,0,0,1,1,1,1,0,5,0,0
Mitsubishi,109804,190,diesel,grey,suv,True,True,False,True,True,False,True,184,Mitsubishi,diesel,grey,22,0,4,6,0,0,0,1,0,1,0,12,0,4
Mitsubishi,71161,190,diesel,white,suv,True,True,True,True,False,True,True,205,Mitsubishi,diesel,white,22,0,1,6,0,0,1,1,1,0,0,12,0,1
BMW,110963,120,diesel,black,suv,True,True,False,True,False,False,True,128,BMW,diesel,black,5,0,0,6,0,0,0,1,1,1,0,5,0,0
BMW,124700,120,diesel,red,suv,True,True,False,True,False,False,True,124,BMW,diesel,red,5,0,2,6,0,0,0,1,1,1,0,5,0,2
BMW,173627,120,diesel,black,suv,False,True,False,True,False,False,True,130,BMW,diesel,black,5,0,0,6,1,0,0,1,1,1,0,5,0,0
BMW,103626,120,diesel,grey,suv,False,True,False,True,False,False,True,124,BMW,diesel,grey,5,0,4,6,1,0,0,1,1,1,0,5,0,4
Nissan,114674,135,diesel,white,suv,False,False,False,False,False,False,False,118,Nissan,diesel,white,21,0,1,6,1,1,0,0,1,1,1,11,0,1
BMW,99886,120,diesel,blue,suv,True,True,False,True,False,False,True,144,BMW,diesel,blue,5,0,5,6,0,0,0,1,1,1,0,5,0,5
Mitsubishi,205054,225,diesel,grey,suv,True,True,False,True,True,True,True,137,Mitsubishi,diesel,grey,22,0,4,6,0,0,0,1,0,0,0,12,0,4
Nissan,129691,105,diesel,black,suv,False,True,False,False,True,False,True,132,Nissan,diesel,black,21,0,0,6,1,0,0,0,0,1,0,11,0,0
SEAT,68668,140,diesel,black,suv,True,True,False,True,True,False,True,171,SEAT,diesel,black,23,0,0,6,0,0,0,1,0,1,0,13,0,0
BMW,163341,120,diesel,black,suv,True,True,False,True,True,True,True,127,BMW,diesel,black,5,0,0,6,0,0,0,1,0,0,0,5,0,0
BMW,67127,105,diesel,blue,suv,True,True,False,False,False,False,True,142,BMW,diesel,blue,5,0,5,6,0,0,0,0,1,1,0,5,0,5
Nissan,139295,100,diesel,black,suv,True,True,False,False,False,True,True,122,Nissan,diesel,black,21,0,0,6,0,0,0,0,1,0,0,11,0,0
Nissan,81638,85,diesel,black,suv,False,True,False,False,False,False,True,114,Nissan,diesel,black,21,0,0,6,1,0,0,0,1,1,0,11,0,0
Nissan,115466,100,diesel,black,suv,True,True,False,False,False,False,True,107,Nissan,diesel,black,21,0,0,6,0,0,0,0,1,1,0,11,0,0
BMW,198866,230,diesel,silver,suv,True,True,False,True,True,True,True,135,BMW,diesel,silver,5,0,3,6,0,0,0,1,0,0,0,5,0,3
Mitsubishi,203919,173,diesel,black,suv,True,True,True,True,True,False,True,103,Mitsubishi,diesel,black,22,0,0,6,0,0,1,1,0,1,0,12,0,0
BMW,99768,135,diesel,grey,suv,False,True,False,True,False,False,True,133,BMW,diesel,grey,5,0,4,6,1,0,0,1,1,1,0,5,0,4
Nissan,130634,100,diesel,black,suv,True,False,False,False,False,False,True,59,Nissan,diesel,black,21,0,0,6,0,1,0,0,1,1,0,11,0,0
BMW,195647,110,diesel,green,suv,True,False,False,True,False,False,True,84,BMW,diesel,others,5,0,9,6,0,1,0,1,1,1,0,5,0,6
Nissan,127905,120,diesel,white,suv,False,False,False,False,False,False,False,110,Nissan,diesel,white,21,0,1,6,1,1,0,0,1,1,1,11,0,1
Mitsubishi,181159,225,diesel,brown,suv,True,True,False,True,True,False,True,130,Mitsubishi,diesel,brown,22,0,8,6,0,0,0,1,0,1,0,12,0,8
BMW,108222,135,diesel,white,suv,False,True,False,True,True,False,True,152,BMW,diesel,white,5,0,1,6,1,0,0,1,0,1,0,5,0,1
BMW,150255,140,diesel,white,suv,True,True,False,True,True,True,True,151,BMW,diesel,white,5,0,1,6,0,0,0,1,0,0,0,5,0,1
Nissan,214888,85,diesel,silver,suv,True,True,False,False,True,False,True,110,Nissan,diesel,silver,21,0,3,6,0,0,0,0,0,1,0,11,0,3
Mitsubishi,158702,210,diesel,black,suv,True,True,False,False,True,False,True,130,Mitsubishi,diesel,black,22,0,0,6,0,0,0,0,0,1,0,12,0,0
BMW,187149,135,diesel,black,suv,False,True,True,True,True,False,True,129,BMW,diesel,black,5,0,0,6,1,0,1,1,0,1,0,5,0,0
Mitsubishi,60380,180,diesel,black,suv,True,True,True,True,True,False,True,170,Mitsubishi,diesel,black,22,0,0,6,0,0,1,1,0,1,0,12,0,0
Subaru,167595,155,diesel,black,suv,True,True,False,True,True,False,True,162,Subaru,diesel,black,24,0,0,6,0,0,0,1,0,1,0,14,0,0
Nissan,145744,85,diesel,white,suv,False,True,False,False,False,False,True,100,Nissan,diesel,white,21,0,1,6,1,0,0,0,1,1,0,11,0,1
BMW,80541,100,diesel,black,suv,False,True,False,False,True,True,True,119,BMW,diesel,black,5,0,0,6,1,0,0,0,0,0,0,5,0,0
BMW,148780,140,diesel,black,suv,True,True,False,True,True,True,True,156,BMW,diesel,black,5,0,0,6,0,0,0,1,0,0,0,5,0,0
BMW,174677,140,diesel,black,suv,True,True,False,True,True,False,True,156,BMW,diesel,black,5,0,0,6,0,0,0,1,0,1,0,5,0,0
Subaru,146042,210,diesel,black,suv,True,True,True,True,True,False,True,154,Subaru,diesel,black,24,0,0,6,0,0,1,1,0,1,0,14,0,0
BMW,158638,135,diesel,silver,suv,False,True,False,True,True,False,True,137,BMW,diesel,silver,5,0,3,6,1,0,0,1,0,1,0,5,0,3
BMW,169673,135,diesel,silver,suv,True,True,False,True,False,True,True,132,BMW,diesel,silver,5,0,3,6,0,0,0,1,1,0,0,5,0,3
Mitsubishi,159649,155,diesel,blue,suv,True,True,True,True,True,True,True,130,Mitsubishi,diesel,blue,22,0,5,6,0,0,1,1,0,0,0,12,0,5
Nissan,56899,85,diesel,brown,suv,True,False,False,False,False,False,True,130,Nissan,diesel,brown,21,0,8,6,0,1,0,0,1,1,0,11,0,8
BMW,184243,130,diesel,blue,suv,True,False,True,False,False,False,True,107,BMW,diesel,blue,5,0,5,6,0,1,1,0,1,1,0,5,0,5
BMW,139829,100,diesel,brown,suv,True,True,False,False,False,False,True,130,BMW,diesel,brown,5,0,8,6,0,0,0,0,1,1,0,5,0,8
Mitsubishi,238629,155,diesel,black,suv,True,True,True,True,True,True,True,87,Mitsubishi,diesel,black,22,0,0,6,0,0,1,1,0,0,0,12,0,0
BMW,137321,190,diesel,grey,suv,True,True,True,True,True,True,True,152,BMW,diesel,grey,5,0,4,6,0,0,1,1,0,0,0,5,0,4
BMW,69173,135,diesel,grey,suv,True,True,False,True,True,True,True,144,BMW,diesel,grey,5,0,4,6,0,0,0,1,0,0,0,5,0,4
Nissan,58189,100,diesel,black,suv,False,True,False,False,False,False,True,103,Nissan,diesel,black,21,0,0,6,1,0,0,0,1,1,0,11,0,0
Subaru,154251,225,petrol,white,suv,True,True,False,True,True,True,True,134,Subaru,petrol,white,24,1,1,6,0,0,0,1,0,0,0,14,1,1
BMW,108756,135,diesel,black,suv,True,True,False,True,True,False,True,149,BMW,diesel,black,5,0,0,6,0,0,0,1,0,1,0,5,0,0
Subaru,169215,180,diesel,white,suv,True,True,True,True,True,True,True,182,Subaru,diesel,white,24,0,1,6,0,0,1,1,0,0,0,14,0,1
Nissan,88251,135,diesel,black,suv,True,True,True,True,True,True,True,135,Nissan,diesel,black,21,0,0,6,0,0,1,1,0,0,0,11,0,0
BMW,150306,140,diesel,grey,suv,True,True,True,True,True,True,True,165,BMW,diesel,grey,5,0,4,6,0,0,1,1,0,0,0,5,0,4
Mitsubishi,103411,190,diesel,black,suv,True,True,True,True,True,True,True,195,Mitsubishi,diesel,black,22,0,0,6,0,0,1,1,0,0,0,12,0,0
Mitsubishi,113719,230,diesel,grey,suv,True,True,True,False,False,False,False,203,Mitsubishi,diesel,grey,22,0,4,6,0,0,1,0,1,1,1,12,0,4
Nissan,96624,105,diesel,grey,suv,False,False,False,True,False,False,True,112,Nissan,diesel,grey,21,0,4,6,1,1,0,1,1,1,0,11,0,4
Nissan,57420,85,diesel,brown,suv,True,False,False,False,False,False,True,131,Nissan,diesel,brown,21,0,8,6,0,1,0,0,1,1,0,11,0,8
Mitsubishi,171250,160,diesel,black,suv,True,True,False,True,True,False,True,176,Mitsubishi,diesel,black,22,0,0,6,0,0,0,1,0,1,0,12,0,0
Nissan,116298,135,diesel,grey,suv,True,True,True,True,True,False,True,133,Nissan,diesel,grey,21,0,4,6,0,0,1,1,0,1,0,11,0,4
Mitsubishi,49874,190,diesel,white,suv,True,True,False,True,True,False,True,215,Mitsubishi,diesel,white,22,0,1,6,0,0,0,1,0,1,0,12,0,1
BMW,178599,105,diesel,black,suv,False,True,False,False,False,False,True,112,BMW,diesel,black,5,0,0,6,1,0,0,0,1,1,0,5,0,0
BMW,125180,100,diesel,beige,suv,False,True,False,False,False,False,True,117,BMW,diesel,beige,5,0,7,6,1,0,0,0,1,1,0,5,0,7
BMW,117774,120,diesel,brown,suv,False,False,False,True,False,False,True,120,BMW,diesel,brown,5,0,8,6,1,1,0,1,1,1,0,5,0,8
Mitsubishi,160391,155,diesel,blue,suv,True,True,True,True,True,True,True,127,Mitsubishi,diesel,blue,22,0,5,6,0,0,1,1,0,0,0,12,0,5
BMW,160822,105,diesel,black,suv,True,False,False,True,False,False,True,120,BMW,diesel,black,5,0,0,6,0,1,0,1,1,1,0,5,0,0
SEAT,63543,140,diesel,black,suv,True,True,False,True,True,True,True,181,SEAT,diesel,black,23,0,0,6,0,0,0,1,0,0,0,13,0,0
Mitsubishi,100207,190,diesel,white,suv,True,True,True,True,True,False,True,201,Mitsubishi,diesel,white,22,0,1,6,0,0,1,1,0,1,0,12,0,1
Nissan,188793,120,diesel,black,suv,True,True,True,False,False,False,True,105,Nissan,diesel,black,21,0,0,6,0,0,1,0,1,1,0,11,0,0
Mitsubishi,249546,160,diesel,grey,suv,False,True,False,True,True,False,True,71,Mitsubishi,diesel,grey,22,0,4,6,1,0,0,1,0,1,0,12,0,4
SEAT,73719,140,diesel,grey,suv,True,True,True,True,True,False,True,184,SEAT,diesel,grey,23,0,4,6,0,0,1,1,0,1,0,13,0,4
BMW,89868,190,diesel,black,suv,True,False,False,True,True,False,True,141,BMW,diesel,black,5,0,0,6,0,1,0,1,0,1,0,5,0,0
Nissan,177093,105,diesel,beige,suv,False,True,False,False,False,False,True,109,Nissan,diesel,beige,21,0,7,6,1,0,0,0,1,1,0,11,0,7
BMW,106739,140,diesel,white,suv,True,True,False,True,True,True,True,169,BMW,diesel,white,5,0,1,6,0,0,0,1,0,0,0,5,0,1
BMW,168505,120,diesel,black,suv,True,True,True,True,True,False,True,121,BMW,diesel,black,5,0,0,6,0,0,1,1,0,1,0,5,0,0
Nissan,151979,130,diesel,blue,suv,True,False,True,True,True,False,True,111,Nissan,diesel,blue,21,0,5,6,0,1,1,1,0,1,0,11,0,5
Nissan,158716,130,diesel,black,suv,False,True,True,True,True,True,True,120,Nissan,diesel,black,21,0,0,6,1,0,1,1,0,0,0,11,0,0
Subaru,100512,280,diesel,black,suv,True,True,False,True,False,True,True,213,Subaru,diesel,black,24,0,0,6,0,0,0,1,1,0,0,14,0,0
Nissan,81593,100,diesel,black,suv,True,True,True,False,False,False,True,124,Nissan,diesel,black,21,0,0,6,0,0,1,0,1,1,0,11,0,0
BMW,195070,120,diesel,grey,suv,True,True,False,True,False,False,True,122,BMW,diesel,grey,5,0,4,6,0,0,0,1,1,1,0,5,0,4
BMW,141523,135,diesel,silver,suv,False,True,False,True,False,False,True,122,BMW,diesel,silver,5,0,3,6,1,0,0,1,1,1,0,5,0,3
BMW,149392,135,diesel,black,suv,True,True,False,True,True,True,True,141,BMW,diesel,black,5,0,0,6,0,0,0,1,0,0,0,5,0,0
BMW,152031,135,diesel,blue,suv,True,True,True,True,True,True,True,137,BMW,diesel,blue,5,0,5,6,0,0,1,1,0,0,0,5,0,5
BMW,91781,105,diesel,black,suv,False,True,False,False,False,False,True,137,BMW,diesel,black,5,0,0,6,1,0,0,0,1,1,0,5,0,0
Mitsubishi,230961,173,diesel,grey,suv,True,True,False,True,True,False,True,117,Mitsubishi,diesel,grey,22,0,4,6,0,0,0,1,0,1,0,12,0,4
Subaru,111290,225,diesel,white,suv,True,True,True,True,True,False,True,192,Subaru,diesel,white,24,0,1,6,0,0,1,1,0,1,0,14,0,1
Nissan,60258,120,diesel,blue,suv,False,False,False,False,False,False,True,116,Nissan,diesel,blue,21,0,5,6,1,1,0,0,1,1,0,11,0,5
Nissan,63283,85,diesel,grey,suv,False,True,False,False,False,False,True,116,Nissan,diesel,grey,21,0,4,6,1,0,0,0,1,1,0,11,0,4
Mitsubishi,190286,160,diesel,brown,suv,True,True,False,True,True,False,True,176,Mitsubishi,diesel,brown,22,0,8,6,0,0,0,1,0,1,0,12,0,8
Nissan,183957,100,diesel,silver,suv,False,True,False,False,False,False,True,100,Nissan,diesel,silver,21,0,3,6,1,0,0,0,1,1,0,11,0,3
BMW,129733,135,diesel,grey,suv,True,True,False,True,True,False,True,142,BMW,diesel,grey,5,0,4,6,0,0,0,1,0,1,0,5,0,4
BMW,227393,150,diesel,blue,suv,False,False,False,True,True,True,True,72,BMW,diesel,blue,5,0,5,6,1,1,0,1,0,0,0,5,0,5
Nissan,250952,130,diesel,white,suv,False,False,False,False,False,False,True,94,Nissan,diesel,white,21,0,1,6,1,1,0,0,1,1,0,11,0,1
BMW,71890,135,diesel,blue,suv,True,True,True,True,True,False,True,152,BMW,diesel,blue,5,0,5,6,0,0,1,1,0,1,0,5,0,5
BMW,233221,190,diesel,black,suv,False,True,False,True,True,True,True,125,BMW,diesel,black,5,0,0,6,1,0,0,1,0,0,0,5,0,0
BMW,63748,140,diesel,white,suv,False,False,False,False,False,False,False,163,BMW,diesel,white,5,0,1,6,1,1,0,0,1,1,1,5,0,1
Mitsubishi,97426,190,diesel,black,suv,True,True,True,True,False,True,True,194,Mitsubishi,diesel,black,22,0,0,6,0,0,1,1,1,0,0,12,0,0
Mitsubishi,168055,190,diesel,black,suv,True,True,False,True,True,False,True,181,Mitsubishi,diesel,black,22,0,0,6,0,0,0,1,0,1,0,12,0,0
Mitsubishi,207541,173,diesel,silver,suv,True,True,False,False,True,False,True,116,Mitsubishi,diesel,silver,22,0,3,6,0,0,0,0,0,1,0,12,0,3
BMW,174862,110,diesel,white,suv,True,True,False,False,True,True,True,126,BMW,diesel,white,5,0,1,6,0,0,0,0,0,0,0,5,0,1
Mitsubishi,70792,230,diesel,blue,suv,True,True,False,True,False,True,True,211,Mitsubishi,diesel,blue,22,0,5,6,0,0,0,1,1,0,0,12,0,5
BMW,174479,155,diesel,white,suv,True,True,False,True,True,False,True,124,BMW,diesel,white,5,0,1,6,0,0,0,1,0,1,0,5,0,1
BMW,104543,120,diesel,black,suv,True,True,False,True,False,False,True,88,BMW,diesel,black,5,0,0,6,0,0,0,1,1,1,0,5,0,0
BMW,144658,135,diesel,silver,suv,True,True,False,True,True,True,True,139,BMW,diesel,silver,5,0,3,6,0,0,0,1,0,0,0,5,0,3
BMW,242674,110,diesel,black,suv,True,False,True,True,False,False,True,74,BMW,diesel,black,5,0,0,6,0,1,1,1,1,1,0,5,0,0
BMW,132125,135,diesel,blue,suv,True,True,False,True,False,True,True,129,BMW,diesel,blue,5,0,5,6,0,0,0,1,1,0,0,5,0,5
BMW,225760,120,diesel,beige,suv,True,True,True,True,False,False,True,113,BMW,diesel,beige,5,0,7,6,0,0,1,1,1,1,0,5,0,7
Nissan,201199,130,diesel,black,suv,True,False,False,False,True,False,True,109,Nissan,diesel,black,21,0,0,6,0,1,0,0,0,1,0,11,0,0
BMW,78827,230,diesel,blue,suv,True,True,False,False,True,False,True,120,BMW,diesel,blue,5,0,5,6,0,0,0,0,0,1,0,5,0,5
BMW,195714,190,diesel,silver,suv,True,True,False,True,True,False,True,124,BMW,diesel,silver,5,0,3,6,0,0,0,1,0,1,0,5,0,3
Mitsubishi,112432,155,diesel,grey,suv,True,True,True,True,True,False,True,144,Mitsubishi,diesel,grey,22,0,4,6,0,0,1,1,0,1,0,12,0,4
BMW,139758,135,diesel,black,suv,False,True,False,False,True,False,True,124,BMW,diesel,black,5,0,0,6,1,0,0,0,0,1,0,5,0,0
BMW,137587,160,diesel,blue,suv,True,True,True,False,True,False,True,89,BMW,diesel,blue,5,0,5,6,0,0,1,0,0,1,0,5,0,5
BMW,164229,110,diesel,black,suv,True,True,True,True,True,True,True,85,BMW,diesel,black,5,0,0,6,0,0,1,1,0,0,0,5,0,0
BMW,144984,120,diesel,grey,suv,True,True,False,True,False,False,True,121,BMW,diesel,grey,5,0,4,6,0,0,0,1,1,1,0,5,0,4
Mitsubishi,191183,230,diesel,white,suv,True,True,True,True,False,True,True,198,Mitsubishi,diesel,white,22,0,1,6,0,0,1,1,1,0,0,12,0,1
Nissan,111849,130,diesel,blue,suv,False,True,False,True,True,False,True,114,Nissan,diesel,blue,21,0,5,6,1,0,0,1,0,1,0,11,0,5
BMW,177379,110,diesel,green,suv,True,True,False,True,False,True,True,86,BMW,diesel,others,5,0,9,6,0,0,0,1,1,0,0,5,0,6
BMW,172204,110,diesel,blue,suv,True,False,False,True,False,False,True,84,BMW,diesel,blue,5,0,5,6,0,1,0,1,1,1,0,5,0,5
BMW,35316,140,diesel,white,suv,False,True,False,False,False,False,True,167,BMW,diesel,white,5,0,1,6,1,0,0,0,1,1,0,5,0,1
BMW,146819,110,diesel,white,suv,True,True,False,False,False,False,True,129,BMW,diesel,white,5,0,1,6,0,0,0,0,1,1,0,5,0,1
BMW,148773,110,diesel,black,suv,True,True,False,False,True,True,False,130,BMW,diesel,black,5,0,0,6,0,0,0,0,0,0,1,5,0,0
Nissan,96247,100,diesel,grey,suv,True,True,False,True,False,False,True,122,Nissan,diesel,grey,21,0,4,6,0,0,0,1,1,1,0,11,0,4
BMW,167830,135,diesel,grey,suv,True,True,False,True,True,True,True,144,BMW,diesel,grey,5,0,4,6,0,0,0,1,0,0,0,5,0,4
Nissan,83133,100,diesel,black,suv,True,True,True,False,False,False,True,125,Nissan,diesel,black,21,0,0,6,0,0,1,0,1,1,0,11,0,0
Mitsubishi,154197,190,diesel,black,suv,False,True,False,True,True,False,True,186,Mitsubishi,diesel,black,22,0,0,6,1,0,0,1,0,1,0,12,0,0
BMW,72615,140,diesel,black,suv,True,True,False,True,True,True,True,165,BMW,diesel,black,5,0,0,6,0,0,0,1,0,0,0,5,0,0
Nissan,123272,130,diesel,white,suv,False,True,False,False,True,False,True,121,Nissan,diesel,white,21,0,1,6,1,0,0,0,0,1,0,11,0,1
Nissan,159290,100,diesel,black,suv,False,True,True,False,True,False,True,118,Nissan,diesel,black,21,0,0,6,1,0,1,0,0,1,0,11,0,0
BMW,191968,135,diesel,white,suv,True,True,False,True,True,True,True,137,BMW,diesel,white,5,0,1,6,0,0,0,1,0,0,0,5,0,1
BMW,59934,140,diesel,silver,suv,True,True,True,False,False,False,False,169,BMW,diesel,silver,5,0,3,6,0,0,1,0,1,1,1,5,0,3
Nissan,67954,120,diesel,grey,suv,False,True,False,False,False,False,True,119,Nissan,diesel,grey,21,0,4,6,1,0,0,0,1,1,0,11,0,4
Subaru,204017,210,diesel,black,suv,True,True,False,False,True,False,True,150,Subaru,diesel,black,24,0,0,6,0,0,0,0,0,1,0,14,0,0
BMW,138304,105,diesel,blue,suv,True,True,False,False,True,False,True,116,BMW,diesel,blue,5,0,5,6,0,0,0,0,0,1,0,5,0,5
BMW,196977,135,diesel,black,suv,False,True,False,True,False,False,True,123,BMW,diesel,black,5,0,0,6,1,0,0,1,1,1,0,5,0,0
BMW,192274,190,diesel,white,suv,False,True,False,True,True,False,True,141,BMW,diesel,white,5,0,1,6,1,0,0,1,0,1,0,5,0,1
BMW,212996,130,diesel,black,suv,True,True,False,False,True,False,True,103,BMW,diesel,black,5,0,0,6,0,0,0,0,0,1,0,5,0,0
BMW,120816,135,diesel,white,suv,True,True,False,True,True,True,True,151,BMW,diesel,white,5,0,1,6,0,0,0,1,0,0,0,5,0,1
Mitsubishi,95930,190,diesel,grey,suv,True,True,False,True,True,True,True,198,Mitsubishi,diesel,grey,22,0,4,6,0,0,0,1,0,0,0,12,0,4
